File Name: 12_Sample12_device3_It_150kV_VDrain1V_VGate1V.dat;;;;
6.42E+05;1.00E+00;1.79E-11;1.00E+00;-1.60E-12
6.43E+05;1.00E+00;1.78E-11;1.00E+00;-1.43E-12
6.43E+05;1.00E+00;1.78E-11;1.00E+00;-1.48E-12
6.44E+05;1.00E+00;1.79E-11;1.00E+00;-1.30E-12
6.44E+05;1.00E+00;1.78E-11;1.00E+00;-1.29E-12
6.45E+05;1.00E+00;1.77E-11;1.00E+00;-1.26E-12
6.45E+05;1.00E+00;1.78E-11;1.00E+00;-1.12E-12
6.46E+05;1.00E+00;1.76E-11;1.00E+00;-1.23E-12
6.46E+05;1.00E+00;1.77E-11;1.00E+00;-1.21E-12
6.47E+05;1.00E+00;1.78E-11;1.00E+00;-1.18E-12
6.47E+05;1.00E+00;1.77E-11;1.00E+00;-1.18E-12
6.48E+05;1.00E+00;1.77E-11;1.00E+00;-1.18E-12
6.48E+05;1.00E+00;1.78E-11;1.00E+00;-1.13E-12
6.49E+05;1.00E+00;5.48E-10;1.00E+00;-1.72E-10
6.49E+05;1.00E+00;5.51E-10;1.00E+00;-2.27E-10
6.50E+05;1.00E+00;5.52E-10;1.00E+00;-2.30E-10
6.50E+05;1.00E+00;5.52E-10;1.00E+00;-2.30E-10
6.51E+05;1.00E+00;5.52E-10;1.00E+00;-2.29E-10
6.51E+05;1.00E+00;5.52E-10;1.00E+00;-2.27E-10
6.52E+05;1.00E+00;5.51E-10;1.00E+00;-2.26E-10
6.52E+05;1.00E+00;5.51E-10;1.00E+00;-2.25E-10
6.53E+05;1.00E+00;5.51E-10;1.00E+00;-2.23E-10
6.53E+05;1.00E+00;5.51E-10;1.00E+00;-2.21E-10
6.54E+05;1.00E+00;5.50E-10;1.00E+00;-2.20E-10
6.54E+05;1.00E+00;5.50E-10;1.00E+00;-2.18E-10
6.55E+05;1.00E+00;5.50E-10;1.00E+00;-2.16E-10
6.55E+05;1.00E+00;5.50E-10;1.00E+00;-2.15E-10
6.56E+05;1.00E+00;5.49E-10;1.00E+00;-2.13E-10
6.56E+05;1.00E+00;5.49E-10;1.00E+00;-2.11E-10
6.57E+05;1.00E+00;5.49E-10;1.00E+00;-2.10E-10
6.57E+05;1.00E+00;5.48E-10;1.00E+00;-2.08E-10
6.58E+05;1.00E+00;5.48E-10;1.00E+00;-2.06E-10
6.58E+05;1.00E+00;5.48E-10;1.00E+00;-2.05E-10
6.59E+05;1.00E+00;4.46E-11;1.00E+00;-9.40E-11
6.59E+05;1.00E+00;2.06E-11;1.00E+00;-9.77E-12
6.60E+05;1.00E+00;1.81E-11;1.00E+00;-4.15E-12
6.60E+05;1.00E+00;1.73E-11;1.00E+00;-2.91E-12
6.61E+05;1.00E+00;1.68E-11;1.00E+00;-2.21E-12
6.61E+05;1.00E+00;1.66E-11;1.00E+00;-1.91E-12
6.62E+05;1.00E+00;1.65E-11;1.00E+00;-1.67E-12
6.62E+05;1.00E+00;1.65E-11;1.00E+00;-1.45E-12
6.63E+05;1.00E+00;1.63E-11;1.00E+00;-1.36E-12
6.63E+05;1.00E+00;1.65E-11;1.00E+00;-1.14E-12
6.64E+05;1.00E+00;1.66E-11;1.00E+00;-1.07E-12
6.64E+05;1.00E+00;1.65E-11;1.00E+00;-1.13E-12
6.65E+05;1.00E+00;1.67E-11;1.00E+00;-9.45E-13
6.65E+05;1.00E+00;1.67E-11;1.00E+00;-1.03E-12
6.66E+05;1.00E+00;1.68E-11;1.00E+00;-1.02E-12
6.66E+05;1.00E+00;1.67E-11;1.00E+00;-9.48E-13
6.67E+05;1.00E+00;1.66E-11;1.00E+00;-6.45E-13
6.67E+05;1.00E+00;1.66E-11;1.00E+00;-7.09E-13
6.68E+05;1.00E+00;1.67E-11;1.00E+00;-9.79E-13
6.68E+05;1.00E+00;1.67E-11;1.00E+00;-9.72E-13
6.69E+05;1.00E+00;5.46E-10;1.00E+00;-1.35E-10
6.69E+05;1.00E+00;5.48E-10;1.00E+00;-1.91E-10
6.70E+05;1.00E+00;5.49E-10;1.00E+00;-1.95E-10
6.70E+05;1.00E+00;5.50E-10;1.00E+00;-1.94E-10
6.71E+05;1.00E+00;5.49E-10;1.00E+00;-1.93E-10
6.71E+05;1.00E+00;5.49E-10;1.00E+00;-1.92E-10
6.72E+05;1.00E+00;5.48E-10;1.00E+00;-1.91E-10
6.72E+05;1.00E+00;5.48E-10;1.00E+00;-1.89E-10
6.73E+05;1.00E+00;5.48E-10;1.00E+00;-1.88E-10
6.73E+05;1.00E+00;5.48E-10;1.00E+00;-1.86E-10
6.74E+05;1.00E+00;5.48E-10;1.00E+00;-1.85E-10
6.74E+05;1.00E+00;5.47E-10;1.00E+00;-1.84E-10
6.75E+05;1.00E+00;5.48E-10;1.00E+00;-1.82E-10
6.75E+05;1.00E+00;5.47E-10;1.00E+00;-1.80E-10
6.76E+05;1.00E+00;5.47E-10;1.00E+00;-1.79E-10
6.76E+05;1.00E+00;5.47E-10;1.00E+00;-1.77E-10
6.77E+05;1.00E+00;5.46E-10;1.00E+00;-1.76E-10
6.77E+05;1.00E+00;5.46E-10;1.00E+00;-1.75E-10
6.78E+05;1.00E+00;5.46E-10;1.00E+00;-1.73E-10
6.78E+05;1.00E+00;5.46E-10;1.00E+00;-1.72E-10
6.79E+05;1.00E+00;4.78E-11;1.00E+00;-9.81E-11
6.79E+05;1.00E+00;1.99E-11;1.00E+00;-9.44E-12
6.80E+05;1.00E+00;1.71E-11;1.00E+00;-3.74E-12
6.80E+05;1.00E+00;1.62E-11;1.00E+00;-2.38E-12
6.81E+05;1.00E+00;1.57E-11;1.00E+00;-2.02E-12
6.81E+05;1.00E+00;1.55E-11;1.00E+00;-1.66E-12
6.82E+05;1.00E+00;1.54E-11;1.00E+00;-1.44E-12
6.82E+05;1.00E+00;1.54E-11;1.00E+00;-1.50E-12
6.83E+05;1.00E+00;1.53E-11;1.00E+00;-1.29E-12
6.83E+05;1.00E+00;1.53E-11;1.00E+00;-1.07E-12
6.84E+05;1.00E+00;1.52E-11;1.00E+00;-9.54E-13
6.84E+05;1.00E+00;1.53E-11;1.00E+00;-9.12E-13
6.85E+05;1.00E+00;1.51E-11;1.00E+00;-7.62E-13
6.85E+05;1.00E+00;1.53E-11;1.00E+00;-5.27E-13
6.86E+05;1.00E+00;1.53E-11;1.00E+00;-3.79E-13
6.86E+05;1.00E+00;1.56E-11;1.00E+00;-3.60E-13
6.87E+05;1.00E+00;1.60E-11;1.00E+00;-3.23E-13
6.87E+05;1.00E+00;1.63E-11;1.00E+00;-2.88E-13
6.88E+05;1.00E+00;1.67E-11;1.00E+00;-1.51E-13
6.88E+05;1.00E+00;1.66E-11;1.00E+00;2.15E-14
6.89E+05;1.00E+00;1.67E-11;1.00E+00;-1.01E-13
6.89E+05;1.00E+00;1.66E-11;1.00E+00;1.99E-13
6.90E+05;1.00E+00;1.66E-11;1.00E+00;-3.22E-14
6.90E+05;1.00E+00;1.67E-11;1.00E+00;2.38E-13
6.91E+05;1.00E+00;1.67E-11;1.00E+00;7.63E-14
6.91E+05;1.00E+00;1.66E-11;1.00E+00;-1.85E-13
6.92E+05;1.00E+00;1.65E-11;1.00E+00;-3.70E-14
6.92E+05;1.00E+00;1.65E-11;1.00E+00;-4.65E-14
6.93E+05;1.00E+00;1.67E-11;1.00E+00;8.46E-14
6.93E+05;1.00E+00;1.66E-11;1.00E+00;5.84E-14
6.94E+05;1.00E+00;1.67E-11;1.00E+00;1.28E-13
6.94E+05;1.00E+00;1.69E-11;1.00E+00;3.50E-13
6.95E+05;1.00E+00;1.69E-11;1.00E+00;1.79E-13
6.95E+05;1.00E+00;1.71E-11;1.00E+00;3.70E-14
6.96E+05;1.00E+00;1.72E-11;1.00E+00;1.39E-13
6.96E+05;1.00E+00;1.71E-11;1.00E+00;1.85E-13
6.97E+05;1.00E+00;1.72E-11;1.00E+00;3.10E-13
6.97E+05;1.00E+00;1.72E-11;1.00E+00;2.35E-13
6.98E+05;1.00E+00;1.71E-11;1.00E+00;2.56E-13
6.98E+05;1.00E+00;1.71E-11;1.00E+00;3.19E-13
6.99E+05;1.00E+00;1.70E-11;1.00E+00;4.66E-13
6.99E+05;1.00E+00;1.69E-11;1.00E+00;4.97E-13
7.00E+05;1.00E+00;1.70E-11;1.00E+00;5.22E-13
7.00E+05;1.00E+00;1.71E-11;1.00E+00;8.12E-13
7.01E+05;1.00E+00;1.70E-11;1.00E+00;1.05E-12
7.01E+05;1.00E+00;1.70E-11;1.00E+00;4.67E-13
7.02E+05;1.00E+00;1.70E-11;1.00E+00;3.92E-13
7.02E+05;1.00E+00;1.71E-11;1.00E+00;5.17E-13
7.03E+05;1.00E+00;1.71E-11;1.00E+00;4.17E-13
7.03E+05;1.00E+00;1.72E-11;1.00E+00;4.58E-13
7.04E+05;1.00E+00;1.73E-11;1.00E+00;4.07E-13
7.04E+05;1.00E+00;1.73E-11;1.00E+00;5.81E-13
7.05E+05;1.00E+00;1.73E-11;1.00E+00;6.54E-13
7.05E+05;1.00E+00;1.73E-11;1.00E+00;8.14E-13
7.06E+05;1.00E+00;1.73E-11;1.00E+00;5.17E-13
7.06E+05;1.00E+00;1.73E-11;1.00E+00;5.52E-13
7.07E+05;1.00E+00;1.72E-11;1.00E+00;6.34E-13
7.07E+05;1.00E+00;6.33E-10;1.00E+00;-8.05E-11
7.08E+05;1.00E+00;6.36E-10;1.00E+00;-1.93E-10
7.08E+05;1.00E+00;6.37E-10;1.00E+00;-1.99E-10
7.09E+05;1.00E+00;6.37E-10;1.00E+00;-1.98E-10
7.09E+05;1.00E+00;6.37E-10;1.00E+00;-1.97E-10
7.10E+05;1.00E+00;6.37E-10;1.00E+00;-1.95E-10
7.10E+05;1.00E+00;6.36E-10;1.00E+00;-1.93E-10
7.11E+05;1.00E+00;6.35E-10;1.00E+00;-1.92E-10
7.11E+05;1.00E+00;6.35E-10;1.00E+00;-1.90E-10
7.12E+05;1.00E+00;6.34E-10;1.00E+00;-1.88E-10
7.12E+05;1.00E+00;6.34E-10;1.00E+00;-1.85E-10
7.13E+05;1.00E+00;6.34E-10;1.00E+00;-1.83E-10
7.13E+05;1.00E+00;6.33E-10;1.00E+00;-1.81E-10
7.14E+05;1.00E+00;6.33E-10;1.00E+00;-1.78E-10
7.14E+05;1.00E+00;6.33E-10;1.00E+00;-1.76E-10
7.15E+05;1.00E+00;6.33E-10;1.00E+00;-1.74E-10
7.15E+05;1.00E+00;6.32E-10;1.00E+00;-1.71E-10
7.16E+05;1.00E+00;6.32E-10;1.00E+00;-1.69E-10
7.16E+05;1.00E+00;6.31E-10;1.00E+00;-1.67E-10
7.17E+05;1.00E+00;6.31E-10;1.00E+00;-1.64E-10
7.17E+05;1.00E+00;7.00E-11;1.00E+00;-1.35E-10
7.18E+05;1.00E+00;2.23E-11;1.00E+00;-1.15E-11
7.18E+05;1.00E+00;1.80E-11;1.00E+00;-3.65E-12
7.19E+05;1.00E+00;1.67E-11;1.00E+00;-2.08E-12
7.19E+05;1.00E+00;1.62E-11;1.00E+00;-1.21E-12
7.20E+05;1.00E+00;1.58E-11;1.00E+00;-6.96E-13
7.20E+05;1.00E+00;1.57E-11;1.00E+00;-5.38E-13
7.21E+05;1.00E+00;1.57E-11;1.00E+00;-2.87E-13
7.21E+05;1.00E+00;1.56E-11;1.00E+00;-1.85E-13
7.22E+05;1.00E+00;1.56E-11;1.00E+00;1.63E-13
7.22E+05;1.00E+00;1.53E-11;1.00E+00;1.25E-13
7.23E+05;1.00E+00;1.55E-11;1.00E+00;6.68E-14
7.23E+05;1.00E+00;1.54E-11;1.00E+00;2.29E-13
7.24E+05;1.00E+00;1.55E-11;1.00E+00;2.60E-13
7.24E+05;1.00E+00;1.55E-11;1.00E+00;3.56E-13
7.25E+05;1.00E+00;1.55E-11;1.00E+00;2.48E-13
7.25E+05;1.00E+00;1.55E-11;1.00E+00;6.81E-13
7.26E+05;1.00E+00;1.56E-11;1.00E+00;6.23E-13
7.26E+05;1.00E+00;1.57E-11;1.00E+00;5.03E-13
7.27E+05;1.00E+00;1.56E-11;1.00E+00;5.20E-13
7.27E+05;1.00E+00;6.25E-10;1.00E+00;-4.38E-11
7.28E+05;1.00E+00;6.32E-10;1.00E+00;-1.47E-10
7.28E+05;1.00E+00;6.33E-10;1.00E+00;-1.51E-10
7.29E+05;1.00E+00;6.34E-10;1.00E+00;-1.51E-10
7.29E+05;1.00E+00;6.34E-10;1.00E+00;-1.50E-10
7.30E+05;1.00E+00;6.33E-10;1.00E+00;-1.49E-10
7.30E+05;1.00E+00;6.33E-10;1.00E+00;-1.47E-10
7.31E+05;1.00E+00;6.33E-10;1.00E+00;-1.45E-10
7.31E+05;1.00E+00;6.32E-10;1.00E+00;-1.43E-10
7.32E+05;1.00E+00;6.32E-10;1.00E+00;-1.41E-10
7.32E+05;1.00E+00;6.32E-10;1.00E+00;-1.39E-10
7.33E+05;1.00E+00;6.32E-10;1.00E+00;-1.37E-10
7.33E+05;1.00E+00;6.31E-10;1.00E+00;-1.34E-10
7.34E+05;1.00E+00;6.31E-10;1.00E+00;-1.32E-10
7.34E+05;1.00E+00;6.30E-10;1.00E+00;-1.30E-10
7.35E+05;1.00E+00;6.30E-10;1.00E+00;-1.28E-10
7.35E+05;1.00E+00;6.30E-10;1.00E+00;-1.26E-10
7.36E+05;1.00E+00;6.30E-10;1.00E+00;-1.23E-10
7.36E+05;1.00E+00;6.29E-10;1.00E+00;-1.22E-10
7.37E+05;1.00E+00;6.29E-10;1.00E+00;-1.20E-10
7.37E+05;1.00E+00;8.04E-11;1.00E+00;-1.07E-10
7.38E+05;1.00E+00;2.17E-11;1.00E+00;-1.11E-11
7.38E+05;1.00E+00;1.70E-11;1.00E+00;-3.76E-12
7.39E+05;1.00E+00;1.61E-11;1.00E+00;-2.05E-12
7.39E+05;1.00E+00;1.53E-11;1.00E+00;-1.25E-12
7.40E+05;1.00E+00;1.50E-11;1.00E+00;-4.10E-13
7.40E+05;1.00E+00;1.47E-11;1.00E+00;-2.59E-13
7.41E+05;1.00E+00;1.44E-11;1.00E+00;-1.55E-14
7.41E+05;1.00E+00;1.44E-11;1.00E+00;2.98E-13
7.42E+05;1.00E+00;1.44E-11;1.00E+00;4.05E-13
7.42E+05;1.00E+00;1.44E-11;1.00E+00;3.97E-13
7.43E+05;1.00E+00;1.43E-11;1.00E+00;4.36E-13
7.43E+05;1.00E+00;1.43E-11;1.00E+00;5.10E-13
7.44E+05;1.00E+00;1.44E-11;1.00E+00;5.27E-13
7.44E+05;1.00E+00;1.43E-11;1.00E+00;4.94E-13
7.45E+05;1.00E+00;1.45E-11;1.00E+00;5.50E-13
7.45E+05;1.00E+00;1.44E-11;1.00E+00;5.51E-13
7.46E+05;1.00E+00;1.45E-11;1.00E+00;7.12E-13
7.46E+05;1.00E+00;1.45E-11;1.00E+00;1.01E-12
7.47E+05;1.00E+00;1.45E-11;1.00E+00;1.12E-12
7.47E+05;1.00E+00;6.20E-10;1.00E+00;-1.88E-11
7.48E+05;1.00E+00;6.29E-10;1.00E+00;-1.03E-10
7.48E+05;1.00E+00;6.31E-10;1.00E+00;-1.07E-10
7.49E+05;1.00E+00;6.32E-10;1.00E+00;-1.08E-10
7.49E+05;1.00E+00;6.32E-10;1.00E+00;-1.06E-10
7.50E+05;1.00E+00;6.31E-10;1.00E+00;-1.05E-10
7.50E+05;1.00E+00;6.31E-10;1.00E+00;-1.03E-10
7.51E+05;1.00E+00;6.30E-10;1.00E+00;-1.01E-10
7.51E+05;1.00E+00;6.30E-10;1.00E+00;-9.87E-11
7.52E+05;1.00E+00;6.30E-10;1.00E+00;-9.66E-11
7.52E+05;1.00E+00;6.30E-10;1.00E+00;-9.48E-11
7.53E+05;1.00E+00;6.29E-10;1.00E+00;-9.27E-11
7.53E+05;1.00E+00;6.29E-10;1.00E+00;-9.06E-11
7.54E+05;1.00E+00;6.28E-10;1.00E+00;-8.83E-11
7.54E+05;1.00E+00;6.28E-10;1.00E+00;-8.61E-11
7.55E+05;1.00E+00;6.28E-10;1.00E+00;-8.42E-11
7.55E+05;1.00E+00;6.28E-10;1.00E+00;-8.21E-11
7.56E+05;1.00E+00;6.28E-10;1.00E+00;-7.97E-11
7.56E+05;1.00E+00;6.28E-10;1.00E+00;-7.78E-11
7.57E+05;1.00E+00;6.27E-10;1.00E+00;-7.56E-11
7.57E+05;1.00E+00;9.83E-11;1.00E+00;-7.30E-11
7.58E+05;1.00E+00;2.06E-11;1.00E+00;-9.12E-12
7.58E+05;1.00E+00;1.65E-11;1.00E+00;-3.28E-12
7.59E+05;1.00E+00;1.52E-11;1.00E+00;-1.59E-12
7.59E+05;1.00E+00;1.46E-11;1.00E+00;-7.46E-13
7.60E+05;1.00E+00;1.42E-11;1.00E+00;-2.16E-13
7.60E+05;1.00E+00;1.39E-11;1.00E+00;2.01E-13
7.61E+05;1.00E+00;1.38E-11;1.00E+00;3.05E-13
7.61E+05;1.00E+00;1.36E-11;1.00E+00;6.58E-13
7.62E+05;1.00E+00;1.35E-11;1.00E+00;8.46E-13
7.62E+05;1.00E+00;1.36E-11;1.00E+00;1.01E-12
7.63E+05;1.00E+00;1.35E-11;1.00E+00;1.24E-12
7.63E+05;1.00E+00;1.35E-11;1.00E+00;1.28E-12
7.64E+05;1.00E+00;1.35E-11;1.00E+00;1.09E-12
7.64E+05;1.00E+00;1.35E-11;1.00E+00;1.12E-12
7.65E+05;1.00E+00;1.36E-11;1.00E+00;1.18E-12
7.65E+05;1.00E+00;1.36E-11;1.00E+00;1.30E-12
7.66E+05;1.00E+00;1.36E-11;1.00E+00;1.28E-12
7.66E+05;1.00E+00;1.36E-11;1.00E+00;1.30E-12
7.67E+05;1.00E+00;1.36E-11;1.00E+00;1.44E-12
7.67E+05;1.00E+00;6.11E-10;1.00E+00;-1.81E-12
7.68E+05;1.00E+00;6.26E-10;1.00E+00;-5.92E-11
7.68E+05;1.00E+00;6.28E-10;1.00E+00;-6.18E-11
7.69E+05;1.00E+00;6.29E-10;1.00E+00;-6.21E-11
7.69E+05;1.00E+00;6.29E-10;1.00E+00;-6.09E-11
7.70E+05;1.00E+00;6.29E-10;1.00E+00;-5.98E-11
7.70E+05;1.00E+00;6.29E-10;1.00E+00;-5.83E-11
7.71E+05;1.00E+00;6.29E-10;1.00E+00;-5.65E-11
7.71E+05;1.00E+00;6.28E-10;1.00E+00;-5.45E-11
7.72E+05;1.00E+00;6.28E-10;1.00E+00;-5.32E-11
7.72E+05;1.00E+00;6.28E-10;1.00E+00;-5.13E-11
7.73E+05;1.00E+00;6.27E-10;1.00E+00;-4.95E-11
7.73E+05;1.00E+00;6.27E-10;1.00E+00;-4.68E-11
7.74E+05;1.00E+00;6.27E-10;1.00E+00;-4.50E-11
7.74E+05;1.00E+00;6.27E-10;1.00E+00;-4.29E-11
7.75E+05;1.00E+00;6.27E-10;1.00E+00;-4.03E-11
7.75E+05;1.00E+00;6.26E-10;1.00E+00;-3.80E-11
7.76E+05;1.00E+00;6.26E-10;1.00E+00;-3.58E-11
7.76E+05;1.00E+00;6.25E-10;1.00E+00;-3.33E-11
7.77E+05;1.00E+00;6.25E-10;1.00E+00;-3.08E-11
7.77E+05;1.00E+00;1.38E-10;1.00E+00;-2.92E-11
7.78E+05;1.00E+00;2.19E-11;1.00E+00;-6.14E-12
7.78E+05;1.00E+00;1.63E-11;1.00E+00;-2.64E-12
7.79E+05;1.00E+00;1.47E-11;1.00E+00;-9.47E-13
7.79E+05;1.00E+00;1.41E-11;1.00E+00;-1.92E-13
7.80E+05;1.00E+00;1.36E-11;1.00E+00;3.95E-13
7.80E+05;1.00E+00;1.33E-11;1.00E+00;9.83E-13
7.81E+05;1.00E+00;1.33E-11;1.00E+00;1.22E-12
7.81E+05;1.00E+00;1.31E-11;1.00E+00;1.22E-12
7.82E+05;1.00E+00;1.30E-11;1.00E+00;1.41E-12
7.82E+05;1.00E+00;1.31E-11;1.00E+00;1.49E-12
7.83E+05;1.00E+00;1.29E-11;1.00E+00;1.59E-12
7.83E+05;1.00E+00;1.30E-11;1.00E+00;1.53E-12
7.84E+05;1.00E+00;1.31E-11;1.00E+00;1.58E-12
7.84E+05;1.00E+00;1.32E-11;1.00E+00;2.03E-12
7.85E+05;1.00E+00;1.31E-11;1.00E+00;1.96E-12
7.85E+05;1.00E+00;1.32E-11;1.00E+00;1.86E-12
7.86E+05;1.00E+00;1.31E-11;1.00E+00;1.64E-12
7.86E+05;1.00E+00;1.32E-11;1.00E+00;1.70E-12
7.87E+05;1.00E+00;1.32E-11;1.00E+00;1.62E-12
7.87E+05;1.00E+00;1.32E-11;1.00E+00;1.62E-12
7.88E+05;1.00E+00;1.32E-11;1.00E+00;1.69E-12
7.88E+05;1.00E+00;1.32E-11;1.00E+00;1.97E-12
7.89E+05;1.00E+00;1.32E-11;1.00E+00;1.98E-12
7.89E+05;1.00E+00;1.31E-11;1.00E+00;1.91E-12
7.90E+05;1.00E+00;1.32E-11;1.00E+00;2.08E-12
7.90E+05;1.00E+00;1.32E-11;1.00E+00;2.02E-12
7.91E+05;1.00E+00;1.31E-11;1.00E+00;2.12E-12
7.91E+05;1.00E+00;1.33E-11;1.00E+00;1.80E-12
7.92E+05;1.00E+00;1.33E-11;1.00E+00;1.90E-12
7.92E+05;1.00E+00;1.33E-11;1.00E+00;1.80E-12
7.93E+05;1.00E+00;1.32E-11;1.00E+00;2.04E-12
7.93E+05;1.00E+00;1.34E-11;1.00E+00;1.96E-12
7.94E+05;1.00E+00;1.33E-11;1.00E+00;2.05E-12
7.94E+05;1.00E+00;1.34E-11;1.00E+00;1.93E-12
7.95E+05;1.00E+00;1.34E-11;1.00E+00;2.06E-12
7.95E+05;1.00E+00;1.34E-11;1.00E+00;1.94E-12
7.96E+05;1.00E+00;1.32E-11;1.00E+00;2.14E-12
7.96E+05;1.00E+00;1.34E-11;1.00E+00;2.22E-12
7.97E+05;1.00E+00;1.33E-11;1.00E+00;2.09E-12
7.97E+05;1.00E+00;1.35E-11;1.00E+00;2.15E-12
7.98E+05;1.00E+00;1.34E-11;1.00E+00;2.14E-12
7.98E+05;1.00E+00;1.36E-11;1.00E+00;2.21E-12
7.99E+05;1.00E+00;1.35E-11;1.00E+00;2.11E-12
7.99E+05;1.00E+00;1.35E-11;1.00E+00;1.93E-12
8.00E+05;1.00E+00;1.36E-11;1.00E+00;2.23E-12
8.00E+05;1.00E+00;1.36E-11;1.00E+00;2.15E-12
8.01E+05;1.00E+00;1.35E-11;1.00E+00;2.07E-12
8.01E+05;1.00E+00;1.36E-11;1.00E+00;2.14E-12
8.02E+05;1.00E+00;1.36E-11;1.00E+00;2.16E-12
8.02E+05;1.00E+00;1.35E-11;1.00E+00;2.03E-12
8.03E+05;1.00E+00;1.36E-11;1.00E+00;2.04E-12
8.03E+05;1.00E+00;1.35E-11;1.00E+00;2.12E-12
8.04E+05;1.00E+00;1.37E-11;1.00E+00;2.31E-12
8.04E+05;1.00E+00;1.38E-11;1.00E+00;2.47E-12
