File Name: 00_Sample6_device5_trfSat_dark_begin.dat;;;;;;;;;
File Data: 21/11/2023;11:20:49;;;;;;;;
Start V: 0;;;;;;;;;
Step V: 0;;;;;;;;;
Stop V: 0;;;;;;;;;
Range V: 200;;;;;;;;;
Delay(ms): 0;;;;;;;;;
Auorange: yes;;;;;;;;;
Sweep type: log;;;;;;;;;
Instrument Meter: SM2614;;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;;|IDrain|, |IGate| (A);|IGate| (A)
0.00E+00;1.00E+00;4.21E-11;-5.00E+01;-8.69E-11;;;;4.2135E-11;8.6939E-11
1.00E+03;1.00E+00;3.07E-11;-4.95E+01;-2.41E-11;;;;3.0724E-11;2.4101E-11
1.50E+03;1.00E+00;9.07E-12;-4.90E+01;3.06E-11;;;;9.0718E-12;3.0615E-11
2.00E+03;1.00E+00;6.91E-12;-4.85E+01;3.39E-11;;;;6.9058E-12;3.3867E-11
2.50E+03;1.00E+00;6.26E-12;-4.80E+01;3.61E-11;;;;6.2597E-12;3.6117E-11
3.00E+03;1.00E+00;6.09E-12;-4.75E+01;3.81E-11;;;;6.0916E-12;3.8062E-11
3.50E+03;1.00E+00;3.66E-12;-4.70E+01;3.94E-11;;;;3.6609E-12;3.9424E-11
4.00E+03;1.00E+00;4.95E-12;-4.65E+01;4.07E-11;;;;4.9484E-12;4.0736E-11
4.50E+03;1.00E+00;3.98E-12;-4.60E+01;4.20E-11;;;;3.9804E-12;4.1996E-11
5.00E+03;1.00E+00;2.48E-12;-4.55E+01;4.25E-11;;;;2.4819E-12;4.246E-11
5.50E+03;1.00E+00;3.20E-12;-4.50E+01;4.32E-11;;;;3.196E-12;4.3209E-11
6.00E+03;1.00E+00;2.02E-12;-4.45E+01;4.39E-11;;;;2.0182E-12;4.3875E-11
6.50E+03;1.00E+00;2.16E-12;-4.40E+01;4.46E-11;;;;2.1577E-12;4.4602E-11
7.00E+03;1.00E+00;2.21E-12;-4.35E+01;4.49E-11;;;;2.2078E-12;4.4882E-11
7.50E+03;1.00E+00;1.45E-12;-4.30E+01;4.56E-11;;;;1.4508E-12;4.5587E-11
8.00E+03;1.00E+00;6.89E-13;-4.25E+01;4.61E-11;;;;6.8903E-13;4.6127E-11
8.50E+03;1.00E+00;2.09E-12;-4.20E+01;4.66E-11;;;;2.0873E-12;4.6637E-11
9.00E+03;1.00E+00;1.45E-12;-4.15E+01;4.73E-11;;;;1.452E-12;4.728E-11
9.50E+03;1.00E+00;-2.49E-13;-4.10E+01;4.73E-11;;;;2.4915E-13;4.7277E-11
1.00E+04;1.00E+00;1.22E-13;-4.05E+01;4.79E-11;;;;1.2159E-13;4.7941E-11
1.05E+04;1.00E+00;-6.08E-14;-4.00E+01;4.83E-11;;;;6.0797E-14;4.8256E-11
1.10E+04;1.00E+00;-1.25E-12;-3.95E+01;4.86E-11;;;;1.2529E-12;4.8616E-11
1.15E+04;1.00E+00;-7.09E-13;-3.90E+01;4.87E-11;;;;7.0929E-13;4.8738E-11
1.20E+04;1.00E+00;-1.06E-12;-3.85E+01;4.94E-11;;;;1.0586E-12;4.936E-11
1.25E+04;1.00E+00;-1.99E-12;-3.80E+01;4.95E-11;;;;1.9908E-12;4.9481E-11
1.30E+04;1.00E+00;-1.25E-12;-3.75E+01;4.97E-11;;;;1.2517E-12;4.966E-11
1.35E+04;1.00E+00;-1.68E-12;-3.70E+01;5.00E-11;;;;1.682E-12;5.0007E-11
1.40E+04;1.00E+00;-2.63E-12;-3.65E+01;5.02E-11;;;;2.625E-12;5.0219E-11
1.45E+04;1.00E+00;-2.48E-12;-3.60E+01;5.05E-11;;;;2.476E-12;5.0517E-11
1.50E+04;1.00E+00;2.70E-12;-3.55E+01;4.65E-11;;;;2.7049E-12;4.6527E-11
1.55E+04;1.00E+00;-2.00E-11;-3.50E+01;1.91E-10;;;;1.9972E-11;1.9079E-10
1.60E+04;1.00E+00;-3.94E-12;-3.45E+01;5.10E-11;;;;3.9387E-12;5.1019E-11
1.65E+04;1.00E+00;-4.15E-12;-3.40E+01;5.13E-11;;;;4.1509E-12;5.1277E-11
1.70E+04;1.00E+00;-3.63E-12;-3.35E+01;5.13E-11;;;;3.6287E-12;5.1331E-11
1.75E+04;1.00E+00;-4.06E-12;-3.30E+01;5.14E-11;;;;4.0626E-12;5.1435E-11
1.80E+04;1.00E+00;-5.26E-12;-3.25E+01;5.17E-11;;;;5.2619E-12;5.1682E-11
1.85E+04;1.00E+00;-4.46E-12;-3.20E+01;5.21E-11;;;;4.456E-12;5.2096E-11
1.90E+04;1.00E+00;-4.76E-12;-3.15E+01;5.21E-11;;;;4.7636E-12;5.214E-11
1.95E+04;1.00E+00;-4.22E-12;-3.10E+01;5.22E-11;;;;4.2236E-12;5.2222E-11
2.00E+04;1.00E+00;-3.91E-12;-3.05E+01;5.24E-11;;;;3.9136E-12;5.242E-11
2.05E+04;1.00E+00;-3.67E-12;-3.00E+01;5.26E-11;;;;3.6716E-12;5.2582E-11
2.10E+04;1.00E+00;-2.83E-12;-2.95E+01;5.31E-11;;;;2.83E-12;5.3142E-11
2.15E+04;1.00E+00;-2.68E-12;-2.90E+01;5.32E-11;;;;2.6846E-12;5.3232E-11
2.20E+04;1.00E+00;-2.36E-12;-2.85E+01;5.37E-11;;;;2.3615E-12;5.3673E-11
2.25E+04;1.00E+00;-1.66E-12;-2.80E+01;5.30E-11;;;;1.6618E-12;5.3012E-11
2.30E+04;1.00E+00;-7.33E-13;-2.75E+01;5.35E-11;;;;7.3314E-13;5.3476E-11
2.35E+04;1.00E+00;4.55E-13;-2.70E+01;5.36E-11;;;;4.5538E-13;5.3594E-11
2.40E+04;1.00E+00;2.01E-12;-2.65E+01;5.39E-11;;;;2.0051E-12;5.386E-11
2.45E+04;1.00E+00;3.62E-12;-2.60E+01;5.38E-11;;;;3.624E-12;5.383E-11
2.50E+04;1.00E+00;5.25E-12;-2.55E+01;5.39E-11;;;;5.2547E-12;5.3905E-11
2.55E+04;1.00E+00;7.09E-12;-2.50E+01;5.40E-11;;;;7.0929E-12;5.3989E-11
2.60E+04;1.00E+00;8.79E-12;-2.45E+01;5.44E-11;;;;8.7869E-12;5.4355E-11
2.65E+04;1.00E+00;1.16E-11;-2.40E+01;5.45E-11;;;;1.1627E-11;5.4469E-11
2.70E+04;1.00E+00;1.59E-11;-2.35E+01;5.46E-11;;;;1.5879E-11;5.4624E-11
2.75E+04;1.00E+00;2.04E-11;-2.30E+01;5.46E-11;;;;2.0399E-11;5.4612E-11
2.80E+04;1.00E+00;2.42E-11;-2.25E+01;5.50E-11;;;;2.4205E-11;5.4955E-11
2.85E+04;1.00E+00;3.01E-11;-2.20E+01;5.50E-11;;;;3.0067E-11;5.5045E-11
2.90E+04;1.00E+00;3.59E-11;-2.15E+01;5.52E-11;;;;3.5924E-11;5.5188E-11
2.95E+04;1.00E+00;4.66E-11;-2.10E+01;5.53E-11;;;;4.6648E-11;5.5302E-11
3.00E+04;1.00E+00;5.84E-11;-2.05E+01;5.47E-11;;;;5.8368E-11;5.4669E-11
3.05E+04;1.00E+00;5.88E-11;-2.00E+01;7.69E-11;;;;5.8789E-11;7.6861E-11
3.10E+04;1.00E+00;6.44E-11;-1.95E+01;7.72E-11;;;;6.4417E-11;7.7199E-11
3.15E+04;1.00E+00;8.47E-11;-1.90E+01;5.55E-11;;;;8.4719E-11;5.553E-11
3.20E+04;1.00E+00;1.02E-10;-1.85E+01;5.57E-11;;;;1.0175E-10;5.571E-11
3.25E+04;1.00E+00;1.22E-10;-1.80E+01;5.58E-11;;;;1.2202E-10;5.5762E-11
3.30E+04;1.00E+00;1.45E-10;-1.75E+01;5.58E-11;;;;1.4466E-10;5.5788E-11
3.35E+04;1.00E+00;1.66E-10;-1.70E+01;5.58E-11;;;;1.6561E-10;5.5833E-11
3.40E+04;1.00E+00;2.03E-10;-1.65E+01;5.60E-11;;;;2.0346E-10;5.6002E-11
3.45E+04;1.00E+00;2.45E-10;-1.60E+01;5.62E-11;;;;2.4455E-10;5.6157E-11
3.50E+04;1.00E+00;2.79E-10;-1.55E+01;5.61E-11;;;;2.7938E-10;5.6095E-11
3.55E+04;1.00E+00;3.32E-10;-1.50E+01;5.63E-11;;;;3.322E-10;5.6311E-11
3.60E+04;1.00E+00;3.79E-10;-1.45E+01;5.64E-11;;;;3.7866E-10;5.6396E-11
3.65E+04;1.00E+00;4.44E-10;-1.40E+01;5.65E-11;;;;4.435E-10;5.6483E-11
3.70E+04;1.00E+00;5.10E-10;-1.35E+01;5.65E-11;;;;5.1046E-10;5.6549E-11
3.75E+04;1.00E+00;5.67E-10;-1.30E+01;5.67E-11;;;;5.6672E-10;5.6705E-11
3.80E+04;1.00E+00;6.53E-10;-1.25E+01;5.68E-11;;;;6.5312E-10;5.6843E-11
3.85E+04;1.00E+00;7.45E-10;-1.20E+01;5.68E-11;;;;7.4458E-10;5.6839E-11
3.90E+04;1.00E+00;8.80E-10;-1.15E+01;5.70E-11;;;;8.7961E-10;5.6959E-11
3.95E+04;1.00E+00;9.59E-10;-1.10E+01;5.74E-11;;;;9.5939E-10;5.7433E-11
4.00E+04;1.00E+00;1.18E-09;-1.05E+01;5.72E-11;;;;1.1769E-09;5.7199E-11
4.05E+04;1.00E+00;1.41E-09;-1.00E+01;5.72E-11;;;;1.4083E-09;5.7194E-11
4.10E+04;1.00E+00;1.58E-09;-9.50E+00;5.73E-11;;;;1.5805E-09;5.725E-11
4.15E+04;1.00E+00;1.93E-09;-9.00E+00;5.74E-11;;;;1.9279E-09;5.7397E-11
4.20E+04;1.00E+00;2.30E-09;-8.50E+00;5.74E-11;;;;2.304E-09;5.743E-11
4.25E+04;1.00E+00;2.72E-09;-8.00E+00;5.75E-11;;;;2.7242E-09;5.7452E-11
4.30E+04;1.00E+00;3.15E-09;-7.50E+00;5.77E-11;;;;3.151E-09;5.765E-11
4.35E+04;1.00E+00;4.03E-09;-7.00E+00;5.80E-11;;;;4.0329E-09;5.7968E-11
4.40E+04;1.00E+00;4.40E-09;-6.50E+00;5.78E-11;;;;4.4047E-09;5.7781E-11
4.45E+04;1.00E+00;5.45E-09;-6.00E+00;5.78E-11;;;;5.4488E-09;5.7807E-11
4.50E+04;1.00E+00;6.61E-09;-5.50E+00;5.79E-11;;;;6.6094E-09;5.7867E-11
4.55E+04;1.00E+00;7.56E-09;-5.00E+00;4.76E-11;;;;7.5636E-09;4.759E-11
4.60E+04;1.00E+00;8.98E-09;-4.50E+00;1.94E-10;;;;8.9804E-09;1.9373E-10
4.65E+04;1.00E+00;1.03E-08;-4.00E+00;5.83E-11;;;;1.0339E-08;5.8327E-11
4.70E+04;1.00E+00;1.22E-08;-3.50E+00;5.85E-11;;;;1.2191E-08;5.8485E-11
4.75E+04;1.00E+00;1.47E-08;-3.00E+00;5.83E-11;;;;1.4656E-08;5.8325E-11
4.80E+04;1.00E+00;1.68E-08;-2.50E+00;5.85E-11;;;;1.6776E-08;5.8466E-11
4.85E+04;1.00E+00;1.86E-08;-2.00E+00;5.85E-11;;;;1.8595E-08;5.852E-11
4.90E+04;1.00E+00;2.29E-08;-1.50E+00;5.87E-11;;;;2.2909E-08;5.867E-11
4.95E+04;1.00E+00;2.38E-08;-1.00E+00;5.87E-11;;;;2.3838E-08;5.8692E-11
5.00E+04;1.00E+00;2.76E-08;-5.00E-01;5.88E-11;;;;2.7624E-08;5.8836E-11
5.05E+04;1.00E+00;3.23E-08;0.00E+00;5.89E-11;;;;3.2267E-08;5.8883E-11
5.10E+04;1.00E+00;3.43E-08;5.00E-01;5.90E-11;;;;3.4258E-08;5.8956E-11
5.15E+04;1.00E+00;3.95E-08;1.00E+00;5.92E-11;;;;3.9532E-08;5.9215E-11
5.20E+04;1.00E+00;4.43E-08;1.50E+00;5.92E-11;;;;4.4282E-08;5.9207E-11
5.25E+04;1.00E+00;4.81E-08;2.00E+00;5.92E-11;;;;4.8118E-08;5.9203E-11
5.30E+04;1.00E+00;5.27E-08;2.50E+00;5.97E-11;;;;5.2674E-08;5.9729E-11
5.35E+04;1.00E+00;5.95E-08;3.00E+00;5.94E-11;;;;5.9549E-08;5.9416E-11
5.40E+04;1.00E+00;6.87E-08;3.50E+00;5.95E-11;;;;6.8749E-08;5.946E-11
5.45E+04;1.00E+00;7.43E-08;4.00E+00;5.95E-11;;;;7.4285E-08;5.945E-11
5.50E+04;1.00E+00;8.99E-08;4.50E+00;5.95E-11;;;;8.99E-08;5.9507E-11
5.55E+04;1.00E+00;9.62E-08;5.00E+00;5.96E-11;;;;9.6243E-08;5.9576E-11
5.60E+04;1.00E+00;1.04E-07;5.50E+00;2.90E-10;;;;1.0422E-07;2.9047E-10
5.70E+04;1.00E+00;1.17E-07;6.00E+00;1.19E-11;;;;1.1669E-07;1.1945E-11
5.75E+04;1.00E+00;1.28E-07;6.50E+00;5.95E-11;;;;1.2776E-07;5.9496E-11
5.80E+04;1.00E+00;1.43E-07;7.00E+00;5.97E-11;;;;1.4282E-07;5.9673E-11
5.85E+04;1.00E+00;1.63E-07;7.50E+00;5.98E-11;;;;1.633E-07;5.9805E-11
5.90E+04;1.00E+00;1.79E-07;8.00E+00;5.98E-11;;;;1.7909E-07;5.9801E-11
5.95E+04;1.00E+00;1.94E-07;8.50E+00;5.98E-11;;;;1.9397E-07;5.9837E-11
6.00E+04;1.00E+00;2.07E-07;9.00E+00;5.99E-11;;;;2.0737E-07;5.9936E-11
6.05E+04;1.00E+00;2.25E-07;9.50E+00;5.60E-11;;;;2.2509E-07;5.6002E-11
6.10E+04;1.00E+00;2.54E-07;1.00E+01;1.93E-10;;;;2.5443E-07;1.9325E-10
6.15E+04;1.00E+00;2.86E-07;1.05E+01;6.01E-11;;;;2.856E-07;6.013E-11
6.20E+04;1.00E+00;3.11E-07;1.10E+01;6.03E-11;;;;3.1145E-07;6.0343E-11
6.25E+04;1.00E+00;3.28E-07;1.15E+01;6.03E-11;;;;3.2844E-07;6.0322E-11
6.30E+04;1.00E+00;3.54E-07;1.20E+01;6.04E-11;;;;3.5359E-07;6.0397E-11
6.35E+04;1.00E+00;3.71E-07;1.25E+01;6.03E-11;;;;3.7062E-07;6.0277E-11
6.40E+04;1.00E+00;3.97E-07;1.30E+01;6.03E-11;;;;3.9741E-07;6.034E-11
6.45E+04;1.00E+00;4.30E-07;1.35E+01;6.05E-11;;;;4.2996E-07;6.0506E-11
6.50E+04;1.00E+00;4.42E-07;1.40E+01;6.05E-11;;;;4.4227E-07;6.0474E-11
6.55E+04;1.00E+00;5.08E-07;1.45E+01;6.07E-11;;;;5.0766E-07;6.0698E-11
6.60E+04;1.00E+00;5.54E-07;1.50E+01;6.05E-11;;;;5.5364E-07;6.0464E-11
6.65E+04;1.00E+00;5.92E-07;1.55E+01;6.06E-11;;;;5.9166E-07;6.0581E-11
6.70E+04;1.00E+00;6.50E-07;1.60E+01;6.07E-11;;;;6.5044E-07;6.0667E-11
6.75E+04;1.00E+00;6.88E-07;1.65E+01;6.08E-11;;;;6.8812E-07;6.0785E-11
6.80E+04;1.00E+00;7.34E-07;1.70E+01;6.09E-11;;;;7.3431E-07;6.088E-11
6.85E+04;1.00E+00;7.91E-07;1.75E+01;6.08E-11;;;;7.9127E-07;6.0766E-11
6.90E+04;1.00E+00;8.34E-07;1.80E+01;6.10E-11;;;;8.335E-07;6.0971E-11
6.95E+04;1.00E+00;8.83E-07;1.85E+01;6.09E-11;;;;8.8287E-07;6.0936E-11
7.00E+04;1.00E+00;9.50E-07;1.90E+01;6.10E-11;;;;9.5006E-07;6.1036E-11
7.05E+04;1.00E+00;1.01E-06;1.95E+01;6.11E-11;;;;1.0115E-06;6.1092E-11
7.10E+04;1.00E+00;1.06E-06;2.00E+01;1.06E-10;;;;1.0646E-06;1.0594E-10
7.15E+04;1.00E+00;1.13E-06;2.05E+01;6.26E-11;;;;1.1262E-06;6.2583E-11
7.20E+04;1.00E+00;1.21E-06;2.10E+01;6.14E-11;;;;1.2059E-06;6.1408E-11
7.25E+04;1.00E+00;1.28E-06;2.15E+01;6.14E-11;;;;1.2847E-06;6.142E-11
7.30E+04;1.00E+00;1.38E-06;2.20E+01;6.17E-11;;;;1.3794E-06;6.1716E-11
7.35E+04;1.00E+00;1.43E-06;2.25E+01;6.16E-11;;;;1.4339E-06;6.1643E-11
7.40E+04;1.00E+00;1.49E-06;2.30E+01;6.13E-11;;;;1.4919E-06;6.1254E-11
7.45E+04;1.00E+00;1.58E-06;2.35E+01;6.19E-11;;;;1.5781E-06;6.193E-11
7.50E+04;1.00E+00;1.68E-06;2.40E+01;6.17E-11;;;;1.6828E-06;6.168E-11
7.55E+04;1.00E+00;1.81E-06;2.45E+01;6.11E-11;;;;1.8087E-06;6.1127E-11
7.60E+04;1.00E+00;1.85E-06;2.50E+01;8.33E-11;;;;1.8512E-06;8.3299E-11
7.65E+04;1.00E+00;1.98E-06;2.55E+01;8.32E-11;;;;1.9837E-06;8.3171E-11
7.70E+04;1.00E+00;2.12E-06;2.60E+01;6.21E-11;;;;2.1216E-06;6.2143E-11
7.75E+04;1.00E+00;2.17E-06;2.65E+01;6.17E-11;;;;0.000002174;6.1678E-11
7.80E+04;1.00E+00;2.32E-06;2.70E+01;6.18E-11;;;;2.3203E-06;6.183E-11
7.85E+04;1.00E+00;2.41E-06;2.75E+01;6.21E-11;;;;2.4134E-06;6.2075E-11
7.90E+04;1.00E+00;2.60E-06;2.80E+01;6.21E-11;;;;2.5954E-06;6.2112E-11
7.95E+04;1.00E+00;2.70E-06;2.85E+01;6.22E-11;;;;2.7025E-06;6.2239E-11
8.00E+04;1.00E+00;2.82E-06;2.90E+01;6.25E-11;;;;2.8211E-06;6.2491E-11
8.05E+04;1.00E+00;2.96E-06;2.95E+01;6.23E-11;;;;2.9649E-06;6.2333E-11
8.10E+04;1.00E+00;3.11E-06;3.00E+01;6.25E-11;;;;3.1145E-06;6.2467E-11
8.15E+04;1.00E+00;3.21E-06;3.05E+01;6.27E-11;;;;3.2115E-06;6.2705E-11
8.20E+04;1.00E+00;3.38E-06;3.10E+01;6.28E-11;;;;3.3762E-06;6.2754E-11
8.25E+04;1.00E+00;3.45E-06;3.15E+01;6.29E-11;;;;3.4528E-06;6.2856E-11
8.30E+04;1.00E+00;3.61E-06;3.20E+01;6.27E-11;;;;3.6106E-06;6.2671E-11
8.35E+04;1.00E+00;3.79E-06;3.25E+01;6.27E-11;;;;3.7905E-06;6.2681E-11
8.40E+04;1.00E+00;3.93E-06;3.30E+01;6.29E-11;;;;3.9282E-06;6.2945E-11
8.45E+04;1.00E+00;4.19E-06;3.35E+01;6.31E-11;;;;4.1931E-06;6.3061E-11
8.50E+04;1.00E+00;4.33E-06;3.40E+01;6.36E-11;;;;4.3345E-06;6.3626E-11
8.55E+04;1.00E+00;4.51E-06;3.45E+01;6.33E-11;;;;4.5061E-06;6.3305E-11
8.60E+04;1.00E+00;4.66E-06;3.50E+01;6.40E-11;;;;4.6624E-06;6.4027E-11
8.65E+04;1.00E+00;4.86E-06;3.55E+01;6.36E-11;;;;4.8621E-06;6.3648E-11
8.70E+04;1.00E+00;5.08E-06;3.60E+01;6.38E-11;;;;5.0814E-06;6.3791E-11
8.75E+04;1.00E+00;5.25E-06;3.65E+01;6.40E-11;;;;5.2506E-06;6.4042E-11
8.80E+04;1.00E+00;5.45E-06;3.70E+01;6.41E-11;;;;5.4536E-06;6.4096E-11
8.85E+04;1.00E+00;5.65E-06;3.75E+01;6.41E-11;;;;5.6549E-06;6.4105E-11
8.90E+04;1.00E+00;5.94E-06;3.80E+01;6.44E-11;;;;5.9357E-06;6.4403E-11
8.95E+04;1.00E+00;6.15E-06;3.85E+01;6.44E-11;;;;6.1477E-06;6.4381E-11
9.00E+04;1.00E+00;6.46E-06;3.90E+01;6.45E-11;;;;6.4579E-06;6.4467E-11
9.05E+04;1.00E+00;6.66E-06;3.95E+01;6.48E-11;;;;6.6636E-06;6.4754E-11
9.10E+04;1.00E+00;6.88E-06;4.00E+01;5.45E-11;;;;6.8816E-06;5.4518E-11
9.15E+04;1.00E+00;7.13E-06;4.05E+01;2.02E-10;;;;7.1269E-06;2.0156E-10
9.20E+04;1.00E+00;7.37E-06;4.10E+01;6.53E-11;;;;7.3667E-06;6.5316E-11
9.25E+04;1.00E+00;7.68E-06;4.15E+01;6.48E-11;;;;7.6758E-06;6.4836E-11
9.30E+04;1.00E+00;7.88E-06;4.20E+01;6.53E-11;;;;7.8804E-06;6.5252E-11
9.35E+04;1.00E+00;8.10E-06;4.25E+01;6.67E-11;;;;8.0967E-06;6.6696E-11
9.40E+04;1.00E+00;8.41E-06;4.30E+01;6.59E-11;;;;8.4069E-06;6.5925E-11
9.45E+04;1.00E+00;8.71E-06;4.35E+01;6.58E-11;;;;8.7073E-06;6.5811E-11
9.50E+04;1.00E+00;8.84E-06;4.40E+01;6.58E-11;;;;8.8368E-06;6.5842E-11
9.55E+04;1.00E+00;9.24E-06;4.45E+01;6.58E-11;;;;9.2409E-06;6.5792E-11
9.60E+04;1.00E+00;9.60E-06;4.50E+01;6.58E-11;;;;9.6034E-06;6.5751E-11
9.65E+04;1.00E+00;9.87E-06;4.55E+01;6.57E-11;;;;9.8726E-06;6.5678E-11
9.70E+04;1.00E+00;1.02E-05;4.60E+01;6.59E-11;;;;0.000010188;6.5856E-11
9.75E+04;1.00E+00;1.05E-05;4.65E+01;7.43E-11;;;;0.000010504;7.4287E-11
9.80E+04;1.00E+00;1.08E-05;4.70E+01;6.58E-11;;;;0.000010809;6.583E-11
9.85E+04;1.00E+00;1.13E-05;4.75E+01;6.62E-11;;;;0.000011253;6.6227E-11
9.90E+04;1.00E+00;1.15E-05;4.80E+01;6.62E-11;;;;0.000011488;6.6163E-11
9.95E+04;1.00E+00;1.18E-05;4.85E+01;6.61E-11;;;;0.000011765;6.611E-11
1.00E+05;1.00E+00;1.21E-05;4.90E+01;6.64E-11;;;;0.000012104;6.6361E-11
1.01E+05;1.00E+00;1.25E-05;4.95E+01;6.66E-11;;;;0.000012488;6.6589E-11
