File Name: 00_Sample6_device5_trfSat_dark_begin.dat;;;;;;;;;
1.01E+05;1.00E+00;1.28E-05;5.00E+01;6.66E-11;;;;0.000012824;6.6567E-11
1.02E+05;1.00E+00;1.32E-05;5.05E+01;6.64E-11;;;;0.00001322;6.6373E-11
1.02E+05;1.00E+00;1.27E-05;5.00E+01;-7.73E-11;;;;0.000012733;7.7258E-11
1.03E+05;1.00E+00;1.23E-05;4.95E+01;-7.79E-11;;;;0.000012276;7.787E-11
1.03E+05;1.00E+00;1.19E-05;4.90E+01;-7.89E-11;;;;0.000011922;7.8877E-11
1.04E+05;1.00E+00;1.15E-05;4.85E+01;-7.99E-11;;;;0.000011493;7.992E-11
1.04E+05;1.00E+00;1.09E-05;4.80E+01;-8.03E-11;;;;0.000010938;8.0317E-11
1.05E+05;1.00E+00;1.06E-05;4.75E+01;-8.07E-11;;;;0.000010569;8.0682E-11
1.05E+05;1.00E+00;1.02E-05;4.70E+01;-8.13E-11;;;;0.000010205;8.1306E-11
1.06E+05;1.00E+00;9.76E-06;4.65E+01;-8.13E-11;;;;9.7582E-06;8.1345E-11
1.06E+05;1.00E+00;9.48E-06;4.60E+01;-8.72E-11;;;;9.4762E-06;8.7229E-11
1.07E+05;1.00E+00;9.39E-06;4.55E+01;-2.26E-10;;;;9.3865E-06;2.2553E-10
1.07E+05;1.00E+00;8.99E-06;4.50E+01;-8.26E-11;;;;8.9895E-06;8.2611E-11
1.08E+05;1.00E+00;8.60E-06;4.45E+01;-8.32E-11;;;;8.5991E-06;8.3193E-11
1.08E+05;1.00E+00;8.31E-06;4.40E+01;-8.32E-11;;;;8.3097E-06;8.3157E-11
1.09E+05;1.00E+00;8.01E-06;4.35E+01;-8.36E-11;;;;8.0134E-06;8.3592E-11
1.09E+05;1.00E+00;7.66E-06;4.30E+01;-8.36E-11;;;;0.000007659;8.3617E-11
1.10E+05;1.00E+00;7.34E-06;4.25E+01;-8.44E-11;;;;7.3379E-06;8.4441E-11
1.10E+05;1.00E+00;7.10E-06;4.20E+01;-8.42E-11;;;;7.1033E-06;8.4151E-11
1.11E+05;1.00E+00;6.81E-06;4.15E+01;-8.47E-11;;;;6.8098E-06;8.471E-11
1.11E+05;1.00E+00;6.50E-06;4.10E+01;-8.51E-11;;;;6.4972E-06;8.509E-11
1.12E+05;1.00E+00;6.24E-06;4.05E+01;-8.52E-11;;;;6.2427E-06;8.5181E-11
1.12E+05;1.00E+00;5.95E-06;4.00E+01;-8.53E-11;;;;5.9511E-06;8.53E-11
1.13E+05;1.00E+00;5.74E-06;3.95E+01;-8.58E-11;;;;0.000005736;8.5815E-11
1.13E+05;1.00E+00;5.48E-06;3.90E+01;-8.60E-11;;;;5.4816E-06;8.6045E-11
1.14E+05;1.00E+00;5.17E-06;3.85E+01;-8.62E-11;;;;5.1748E-06;8.6221E-11
1.14E+05;1.00E+00;4.95E-06;3.80E+01;-8.68E-11;;;;4.9495E-06;8.6769E-11
1.15E+05;1.00E+00;4.71E-06;3.75E+01;-8.74E-11;;;;4.7071E-06;8.7447E-11
1.15E+05;1.00E+00;4.48E-06;3.70E+01;-8.80E-11;;;;4.4767E-06;8.7967E-11
1.16E+05;1.00E+00;4.26E-06;3.65E+01;-8.88E-11;;;;4.2556E-06;8.8786E-11
1.16E+05;1.00E+00;4.03E-06;3.60E+01;-8.95E-11;;;;4.0345E-06;8.9474E-11
1.17E+05;1.00E+00;3.80E-06;3.55E+01;-9.04E-11;;;;3.7977E-06;9.0423E-11
1.17E+05;1.00E+00;3.63E-06;3.50E+01;-9.07E-11;;;;3.6328E-06;9.0674E-11
1.18E+05;1.00E+00;3.47E-06;3.45E+01;-9.08E-11;;;;3.4656E-06;9.0804E-11
1.18E+05;1.00E+00;3.28E-06;3.40E+01;-9.05E-11;;;;3.2765E-06;9.0506E-11
1.19E+05;1.00E+00;3.11E-06;3.35E+01;-9.05E-11;;;;3.1122E-06;9.0467E-11
1.19E+05;1.00E+00;2.94E-06;3.30E+01;-9.06E-11;;;;2.9408E-06;9.0635E-11
1.20E+05;1.00E+00;2.79E-06;3.25E+01;-9.06E-11;;;;2.7874E-06;9.059E-11
1.20E+05;1.00E+00;2.60E-06;3.20E+01;-9.08E-11;;;;2.5982E-06;9.0807E-11
1.21E+05;1.00E+00;2.47E-06;3.15E+01;-9.09E-11;;;;2.4664E-06;9.0865E-11
1.21E+05;1.00E+00;2.33E-06;3.10E+01;-8.99E-11;;;;2.3337E-06;8.9865E-11
1.22E+05;1.00E+00;2.18E-06;3.05E+01;-2.35E-10;;;;2.1764E-06;2.3534E-10
1.22E+05;1.00E+00;2.06E-06;3.00E+01;-9.09E-11;;;;2.0616E-06;9.0877E-11
1.23E+05;1.00E+00;1.92E-06;2.95E+01;-9.10E-11;;;;1.9224E-06;9.0978E-11
1.23E+05;1.00E+00;1.81E-06;2.90E+01;-9.09E-11;;;;1.8085E-06;9.0916E-11
1.24E+05;1.00E+00;1.67E-06;2.85E+01;-9.12E-11;;;;1.6746E-06;9.1157E-11
1.24E+05;1.00E+00;1.56E-06;2.80E+01;-9.15E-11;;;;1.5634E-06;9.1495E-11
1.25E+05;1.00E+00;1.46E-06;2.75E+01;-9.11E-11;;;;1.4644E-06;9.1105E-11
1.25E+05;1.00E+00;1.36E-06;2.70E+01;-9.15E-11;;;;1.3642E-06;9.146E-11
1.26E+05;1.00E+00;1.28E-06;2.65E+01;-9.15E-11;;;;1.2819E-06;9.1474E-11
1.26E+05;1.00E+00;1.19E-06;2.60E+01;-9.19E-11;;;;1.1931E-06;9.1872E-11
1.27E+05;1.00E+00;1.11E-06;2.55E+01;-9.18E-11;;;;1.1141E-06;9.1814E-11
1.27E+05;1.00E+00;1.02E-06;2.50E+01;-9.26E-11;;;;1.0166E-06;9.2564E-11
1.28E+05;1.00E+00;9.28E-07;2.45E+01;-9.19E-11;;;;9.2848E-07;9.1898E-11
1.28E+05;1.00E+00;8.82E-07;2.40E+01;-1.05E-10;;;;8.8158E-07;1.0504E-10
1.29E+05;1.00E+00;8.13E-07;2.35E+01;-9.22E-11;;;;8.1255E-07;9.2162E-11
1.29E+05;1.00E+00;7.41E-07;2.30E+01;-9.23E-11;;;;7.4121E-07;9.226E-11
1.30E+05;1.00E+00;6.89E-07;2.25E+01;-9.25E-11;;;;6.8887E-07;9.251E-11
1.30E+05;1.00E+00;6.38E-07;2.20E+01;-9.24E-11;;;;6.3773E-07;9.2368E-11
1.31E+05;1.00E+00;5.87E-07;2.15E+01;-9.22E-11;;;;5.872E-07;9.2217E-11
1.31E+05;1.00E+00;5.32E-07;2.10E+01;-9.11E-11;;;;5.321E-07;9.1097E-11
1.32E+05;1.00E+00;4.95E-07;2.05E+01;-9.13E-11;;;;4.9479E-07;9.1302E-11
1.32E+05;1.00E+00;4.51E-07;2.00E+01;-9.13E-11;;;;4.5053E-07;9.1323E-11
1.33E+05;1.00E+00;4.08E-07;1.95E+01;-9.13E-11;;;;4.0801E-07;9.1314E-11
1.33E+05;1.00E+00;3.78E-07;1.90E+01;-9.14E-11;;;;3.7838E-07;9.144E-11
1.34E+05;1.00E+00;3.43E-07;1.85E+01;-9.15E-11;;;;3.4291E-07;9.151E-11
1.34E+05;1.00E+00;3.10E-07;1.80E+01;-9.16E-11;;;;3.0971E-07;9.155E-11
1.35E+05;1.00E+00;2.81E-07;1.75E+01;-9.15E-11;;;;2.8118E-07;9.148E-11
1.35E+05;1.00E+00;2.56E-07;1.70E+01;-9.18E-11;;;;2.5553E-07;9.1779E-11
1.36E+05;1.00E+00;2.32E-07;1.65E+01;-9.19E-11;;;;2.3161E-07;9.1871E-11
1.36E+05;1.00E+00;2.10E-07;1.60E+01;-9.20E-11;;;;2.1003E-07;9.1959E-11
1.37E+05;1.00E+00;1.88E-07;1.55E+01;-7.54E-11;;;;1.8768E-07;7.5376E-11
1.37E+05;1.00E+00;1.67E-07;1.50E+01;-2.35E-10;;;;1.6749E-07;2.3454E-10
1.38E+05;1.00E+00;1.51E-07;1.45E+01;-9.23E-11;;;;1.5109E-07;9.2295E-11
1.38E+05;1.00E+00;1.30E-07;1.40E+01;-9.23E-11;;;;1.3025E-07;9.2319E-11
1.39E+05;1.00E+00;1.20E-07;1.35E+01;-9.22E-11;;;;1.2022E-07;9.2212E-11
1.39E+05;1.00E+00;1.05E-07;1.30E+01;-9.25E-11;;;;1.045E-07;9.2461E-11
1.40E+05;1.00E+00;9.35E-08;1.25E+01;-9.23E-11;;;;9.3476E-08;9.2279E-11
1.40E+05;1.00E+00;8.16E-08;1.20E+01;-1.53E-10;;;;8.1571E-08;1.5289E-10
1.41E+05;1.00E+00;7.00E-08;1.15E+01;-9.26E-11;;;;7.0033E-08;9.2559E-11
1.41E+05;1.00E+00;6.02E-08;1.10E+01;-9.26E-11;;;;6.0192E-08;9.2616E-11
1.42E+05;1.00E+00;5.19E-08;1.05E+01;-9.26E-11;;;;5.1864E-08;9.2639E-11
1.42E+05;1.00E+00;4.54E-08;1.00E+01;-9.29E-11;;;;4.536E-08;9.2872E-11
1.43E+05;1.00E+00;3.95E-08;9.50E+00;-9.29E-11;;;;3.9508E-08;9.2852E-11
1.43E+05;1.00E+00;3.28E-08;9.00E+00;-9.30E-11;;;;3.2835E-08;9.3036E-11
1.44E+05;1.00E+00;2.69E-08;8.50E+00;-9.30E-11;;;;2.6922E-08;9.3046E-11
1.44E+05;1.00E+00;2.14E-08;8.00E+00;-9.31E-11;;;;2.1422E-08;9.3138E-11
1.45E+05;1.00E+00;1.70E-08;7.50E+00;-9.37E-11;;;;1.7046E-08;9.369E-11
1.45E+05;1.00E+00;1.33E-08;7.00E+00;-9.33E-11;;;;1.3298E-08;9.3269E-11
1.46E+05;1.00E+00;1.03E-08;6.50E+00;-9.33E-11;;;;1.0327E-08;9.3297E-11
1.46E+05;1.00E+00;7.43E-09;6.00E+00;-9.36E-11;;;;7.4337E-09;9.356E-11
1.47E+05;1.00E+00;4.50E-09;5.50E+00;-9.35E-11;;;;4.4959E-09;9.3491E-11
1.47E+05;1.00E+00;2.09E-09;5.00E+00;-9.36E-11;;;;2.0907E-09;9.3614E-11
1.48E+05;1.00E+00;9.01E-10;4.50E+00;-9.37E-11;;;;9.0096E-10;9.3659E-11
1.48E+05;1.00E+00;3.98E-10;4.00E+00;-9.37E-11;;;;3.9753E-10;9.3698E-11
1.49E+05;1.00E+00;1.84E-10;3.50E+00;-9.38E-11;;;;1.843E-10;9.3818E-11
1.49E+05;1.00E+00;9.91E-11;3.00E+00;-9.39E-11;;;;9.908E-11;9.392E-11
1.50E+05;1.00E+00;5.51E-11;2.50E+00;-9.39E-11;;;;5.5093E-11;9.3938E-11
1.50E+05;1.00E+00;3.52E-11;2.00E+00;-9.40E-11;;;;3.5165E-11;9.4025E-11
1.51E+05;1.00E+00;2.43E-11;1.50E+00;-9.42E-11;;;;2.4258E-11;9.42E-11
1.51E+05;1.00E+00;1.89E-11;1.00E+00;-9.42E-11;;;;1.8905E-11;9.4207E-11
1.52E+05;1.00E+00;1.33E-11;5.00E-01;-8.73E-11;;;;1.33E-11;8.7283E-11
1.52E+05;1.00E+00;2.17E-11;0.00E+00;-2.33E-10;;;;2.1733E-11;2.3289E-10
1.53E+05;1.00E+00;1.40E-11;-5.00E-01;-9.44E-11;;;;1.3956E-11;9.4396E-11
1.53E+05;1.00E+00;1.36E-11;-1.00E+00;-9.45E-11;;;;1.3551E-11;9.4465E-11
1.54E+05;1.00E+00;1.33E-11;-1.50E+00;-9.45E-11;;;;1.3255E-11;9.4526E-11
1.54E+05;1.00E+00;1.31E-11;-2.00E+00;-9.46E-11;;;;1.3094E-11;9.4641E-11
1.55E+05;1.00E+00;1.33E-11;-2.50E+00;-9.53E-11;;;;1.3258E-11;9.534E-11
1.55E+05;1.00E+00;1.31E-11;-3.00E+00;-9.48E-11;;;;1.3079E-11;9.4787E-11
1.56E+05;1.00E+00;1.32E-11;-3.50E+00;-9.47E-11;;;;1.3183E-11;9.4709E-11
1.56E+05;1.00E+00;1.30E-11;-4.00E+00;-9.48E-11;;;;1.2965E-11;9.4818E-11
1.57E+05;1.00E+00;1.30E-11;-4.50E+00;-9.49E-11;;;;1.2965E-11;9.487E-11
1.57E+05;1.00E+00;1.31E-11;-5.00E+00;-9.50E-11;;;;1.3083E-11;9.5009E-11
1.58E+05;1.00E+00;1.31E-11;-5.50E+00;-9.50E-11;;;;1.3099E-11;9.504E-11
1.58E+05;1.00E+00;1.31E-11;-6.00E+00;-9.51E-11;;;;1.307E-11;9.5067E-11
1.59E+05;1.00E+00;1.32E-11;-6.50E+00;-9.51E-11;;;;1.3188E-11;9.5118E-11
1.59E+05;1.00E+00;1.31E-11;-7.00E+00;-9.51E-11;;;;1.3137E-11;9.5146E-11
1.60E+05;1.00E+00;1.32E-11;-7.50E+00;-9.52E-11;;;;1.315E-11;9.5196E-11
1.60E+05;1.00E+00;1.31E-11;-8.00E+00;-9.54E-11;;;;1.3143E-11;9.5411E-11
1.61E+05;1.00E+00;1.31E-11;-8.50E+00;-9.54E-11;;;;1.3062E-11;9.5352E-11
1.61E+05;1.00E+00;1.31E-11;-9.00E+00;-9.55E-11;;;;1.3095E-11;9.5491E-11
1.62E+05;1.00E+00;1.31E-11;-9.50E+00;-9.55E-11;;;;1.3138E-11;9.5465E-11
1.62E+05;1.00E+00;1.32E-11;-1.00E+01;-9.60E-11;;;;1.3201E-11;9.5973E-11
1.63E+05;1.00E+00;1.32E-11;-1.05E+01;-9.55E-11;;;;1.318E-11;9.5497E-11
1.63E+05;1.00E+00;1.31E-11;-1.10E+01;-9.56E-11;;;;1.3132E-11;9.5626E-11
1.64E+05;1.00E+00;1.31E-11;-1.15E+01;-9.55E-11;;;;1.3068E-11;9.5472E-11
1.64E+05;1.00E+00;1.32E-11;-1.20E+01;-9.57E-11;;;;1.3195E-11;9.5682E-11
1.65E+05;1.00E+00;1.32E-11;-1.25E+01;-9.57E-11;;;;1.316E-11;9.5733E-11
1.65E+05;1.00E+00;1.31E-11;-1.30E+01;-9.60E-11;;;;1.31E-11;9.5961E-11
1.66E+05;1.00E+00;1.31E-11;-1.35E+01;-9.58E-11;;;;1.3057E-11;9.5819E-11
1.66E+05;1.00E+00;1.30E-11;-1.40E+01;-9.61E-11;;;;1.3046E-11;9.6058E-11
1.67E+05;1.00E+00;1.07E-11;-1.45E+01;-9.49E-11;;;;1.0693E-11;9.4935E-11
1.67E+05;1.00E+00;2.02E-11;-1.50E+01;-2.23E-10;;;;2.0241E-11;2.2323E-10
1.68E+05;1.00E+00;1.32E-11;-1.55E+01;-9.68E-11;;;;1.3208E-11;9.676E-11
1.68E+05;1.00E+00;1.32E-11;-1.60E+01;-9.62E-11;;;;1.3195E-11;9.6213E-11
1.69E+05;1.00E+00;1.31E-11;-1.65E+01;-9.64E-11;;;;1.3143E-11;9.6381E-11
1.69E+05;1.00E+00;1.31E-11;-1.70E+01;-9.63E-11;;;;1.3059E-11;9.6297E-11
1.70E+05;1.00E+00;1.32E-11;-1.75E+01;-9.63E-11;;;;1.3152E-11;9.6286E-11
1.70E+05;1.00E+00;1.31E-11;-1.80E+01;-9.64E-11;;;;1.3077E-11;9.6352E-11
1.71E+05;1.00E+00;1.31E-11;-1.85E+01;-9.64E-11;;;;1.3056E-11;9.6434E-11
1.71E+05;1.00E+00;1.31E-11;-1.90E+01;-9.66E-11;;;;1.3051E-11;9.6559E-11
1.72E+05;1.00E+00;1.30E-11;-1.95E+01;-9.66E-11;;;;1.3028E-11;9.6568E-11
1.72E+05;1.00E+00;1.31E-11;-2.00E+01;-9.65E-11;;;;1.3081E-11;9.6506E-11
1.73E+05;1.00E+00;1.34E-11;-2.05E+01;-9.92E-11;;;;1.3369E-11;9.9194E-11
1.73E+05;1.00E+00;1.31E-11;-2.10E+01;-9.68E-11;;;;1.3117E-11;9.6823E-11
1.74E+05;1.00E+00;1.31E-11;-2.15E+01;-9.68E-11;;;;1.3106E-11;9.6819E-11
1.74E+05;1.00E+00;1.30E-11;-2.20E+01;-9.68E-11;;;;1.3021E-11;9.6779E-11
1.75E+05;1.00E+00;1.32E-11;-2.25E+01;-9.67E-11;;;;1.3183E-11;9.6686E-11
1.75E+05;1.00E+00;1.32E-11;-2.30E+01;-9.68E-11;;;;1.319E-11;9.6796E-11
1.76E+05;1.00E+00;1.33E-11;-2.35E+01;-9.68E-11;;;;1.3319E-11;9.6793E-11
1.76E+05;1.00E+00;1.34E-11;-2.40E+01;-9.72E-11;;;;1.335E-11;9.7162E-11
1.77E+05;1.00E+00;1.32E-11;-2.45E+01;-9.68E-11;;;;1.3189E-11;9.6784E-11
1.77E+05;1.00E+00;1.33E-11;-2.50E+01;-9.72E-11;;;;1.3307E-11;9.7203E-11
1.78E+05;1.00E+00;1.31E-11;-2.55E+01;-9.71E-11;;;;1.3123E-11;9.7063E-11
1.78E+05;1.00E+00;1.32E-11;-2.60E+01;-9.73E-11;;;;1.3228E-11;9.73E-11
1.79E+05;1.00E+00;1.31E-11;-2.65E+01;-9.73E-11;;;;1.3135E-11;9.7299E-11
1.79E+05;1.00E+00;1.32E-11;-2.70E+01;-9.73E-11;;;;1.3241E-11;9.7253E-11
1.80E+05;1.00E+00;1.32E-11;-2.75E+01;-9.82E-11;;;;1.3225E-11;9.8214E-11
1.80E+05;1.00E+00;1.33E-11;-2.80E+01;-9.77E-11;;;;1.3338E-11;9.765E-11
1.81E+05;1.00E+00;1.32E-11;-2.85E+01;-9.72E-11;;;;1.3208E-11;9.7238E-11
1.81E+05;1.00E+00;1.33E-11;-2.90E+01;-9.75E-11;;;;1.3257E-11;9.7536E-11
1.82E+05;1.00E+00;1.33E-11;-2.95E+01;-9.77E-11;;;;1.3269E-11;9.7704E-11
1.82E+05;1.00E+00;9.29E-12;-3.00E+01;-8.10E-11;;;;9.2864E-12;8.1031E-11
1.83E+05;1.00E+00;2.06E-11;-3.05E+01;-2.36E-10;;;;2.0574E-11;2.3592E-10
1.83E+05;1.00E+00;1.33E-11;-3.10E+01;-9.77E-11;;;;1.3297E-11;9.7729E-11
1.84E+05;1.00E+00;1.34E-11;-3.15E+01;-9.76E-11;;;;1.3363E-11;9.7631E-11
1.84E+05;1.00E+00;1.34E-11;-3.20E+01;-9.80E-11;;;;1.3388E-11;9.7998E-11
1.85E+05;1.00E+00;1.33E-11;-3.25E+01;-9.79E-11;;;;1.3335E-11;9.7934E-11
1.85E+05;1.00E+00;1.34E-11;-3.30E+01;-9.79E-11;;;;1.3409E-11;9.7913E-11
1.86E+05;1.00E+00;1.33E-11;-3.35E+01;-9.81E-11;;;;1.3279E-11;9.8075E-11
1.86E+05;1.00E+00;1.35E-11;-3.40E+01;-9.80E-11;;;;1.3468E-11;9.797E-11
1.87E+05;1.00E+00;1.35E-11;-3.45E+01;-9.81E-11;;;;1.3461E-11;9.8115E-11
1.87E+05;1.00E+00;1.33E-11;-3.50E+01;-9.83E-11;;;;1.3345E-11;9.8264E-11
1.88E+05;1.00E+00;1.34E-11;-3.55E+01;-9.83E-11;;;;1.3442E-11;9.8282E-11
1.88E+05;1.00E+00;1.34E-11;-3.60E+01;-9.84E-11;;;;1.3423E-11;9.8386E-11
1.89E+05;1.00E+00;1.36E-11;-3.65E+01;-9.84E-11;;;;1.3599E-11;9.837E-11
1.89E+05;1.00E+00;1.36E-11;-3.70E+01;-9.84E-11;;;;1.363E-11;9.84E-11
1.90E+05;1.00E+00;1.37E-11;-3.75E+01;-9.83E-11;;;;1.367E-11;9.8314E-11
1.90E+05;1.00E+00;1.36E-11;-3.80E+01;-9.81E-11;;;;1.3636E-11;9.807E-11
1.91E+05;1.00E+00;1.37E-11;-3.85E+01;-9.86E-11;;;;1.3683E-11;9.8587E-11
1.91E+05;1.00E+00;1.38E-11;-3.90E+01;-9.87E-11;;;;1.3783E-11;9.8689E-11
1.92E+05;1.00E+00;1.39E-11;-3.95E+01;-9.84E-11;;;;1.3893E-11;9.8436E-11
1.92E+05;1.00E+00;1.38E-11;-4.00E+01;-9.86E-11;;;;1.376E-11;9.8623E-11
1.93E+05;1.00E+00;1.37E-11;-4.05E+01;-9.85E-11;;;;1.3735E-11;9.8513E-11
1.93E+05;1.00E+00;1.39E-11;-4.10E+01;-9.86E-11;;;;1.389E-11;9.8571E-11
1.94E+05;1.00E+00;1.38E-11;-4.15E+01;-9.89E-11;;;;1.3815E-11;9.8873E-11
1.94E+05;1.00E+00;1.38E-11;-4.20E+01;-9.88E-11;;;;1.3795E-11;9.8792E-11
1.95E+05;1.00E+00;1.39E-11;-4.25E+01;-9.92E-11;;;;1.3919E-11;9.9237E-11
1.95E+05;1.00E+00;1.41E-11;-4.30E+01;-9.89E-11;;;;1.4063E-11;9.8858E-11
1.96E+05;1.00E+00;1.39E-11;-4.35E+01;-9.87E-11;;;;1.3857E-11;9.8708E-11
1.96E+05;1.00E+00;1.40E-11;-4.40E+01;-9.92E-11;;;;1.3976E-11;9.9161E-11
1.97E+05;1.00E+00;1.41E-11;-4.45E+01;-9.92E-11;;;;1.4101E-11;9.9184E-11
1.97E+05;1.00E+00;1.11E-11;-4.50E+01;-9.27E-11;;;;1.1111E-11;9.2658E-11
1.98E+05;1.00E+00;2.14E-11;-4.55E+01;-2.45E-10;;;;2.1394E-11;2.4466E-10
1.98E+05;1.00E+00;1.40E-11;-4.60E+01;-9.93E-11;;;;1.402E-11;9.9335E-11
1.99E+05;1.00E+00;1.42E-11;-4.65E+01;-9.93E-11;;;;1.4247E-11;9.9267E-11
1.99E+05;1.00E+00;1.45E-11;-4.70E+01;-9.92E-11;;;;1.4529E-11;9.9189E-11
2.00E+05;1.00E+00;1.45E-11;-4.75E+01;-9.94E-11;;;;1.4523E-11;9.9363E-11
2.00E+05;1.00E+00;1.45E-11;-4.80E+01;-9.93E-11;;;;1.4496E-11;9.9277E-11
2.01E+05;1.00E+00;1.46E-11;-4.85E+01;-9.96E-11;;;;1.4601E-11;9.964E-11
2.01E+05;1.00E+00;1.47E-11;-4.90E+01;-9.96E-11;;;;1.4698E-11;9.9613E-11
2.02E+05;1.00E+00;1.49E-11;-4.95E+01;-9.98E-11;;;;1.4857E-11;9.9759E-11
2.02E+05;1.00E+00;1.49E-11;-5.00E+01;-9.98E-11;;;;1.4903E-11;9.977E-11
